tweet_url,tweet_id,user_handle,profile_url,content,hashtags,post_time,scrape_time,likes,comments,reposts,views
https://x.com/whosdunno/status/1960261533159534620,1960261533159534620,whosdunno,https://x.com/whosdunno,kimse yerlesememis bu yerlesenler kim ya #yks2025 #yks25 #tercihsonucları #Tercih2025 #osym,#yks2025;#yks25;#tercihsonucları;#Tercih2025;#osym,2025-08-26T08:42:24.000Z,2025-08-26T10:28:20+0000,1,1,0,
https://x.com/iActress_360/status/1960261411348836728,1960261411348836728,iActress_360,https://x.com/iActress_360,#EstherAnil #loveislandreunion #yks25 #Hearts2Hearts #lacasadealofoke #YKS2025Tercih #LaCasaDeLosFamososMx3 #ENHYPEN #DonBelle #emiamily #VxDodgers,#EstherAnil;#loveislandreunion;#yks25;#Hearts2Hearts;#lacasadealofoke;#YKS2025Tercih;#LaCasaDeLosFamososMx3;#ENHYPEN;#DonBelle;#emiamily;#VxDodgers,2025-08-26T08:41:55.000Z,2025-08-26T10:28:21+0000,1,0,0,
https://x.com/Haji_Nayab_786/status/1960261356042731813,1960261356042731813,Haji_Nayab_786,https://x.com/Haji_Nayab_786,"भाई लोग देख लो ये शायद आपके गांव वाला हो

#yks2025 #yks25",#yks2025;#yks25,2025-08-26T08:41:41.000Z,2025-08-26T10:28:21+0000,2,1,1,
https://x.com/MMurathanogluu/status/1960261335826022666,1960261335826022666,MMurathanogluu,https://x.com/MMurathanogluu,"Yuh CHP de gelinen ruh kırılması (dinden de çıktılar)


Recep Tayyip Erdoğan Mesut Süre Djagolo Wilfried Singo Şenol Güneş #yks2025 #yks25 #ykstercihsonuclari #mainoofenere #depremoldu #MemurlarıBitirdiniz",#yks2025;#yks25;#ykstercihsonuclari;#mainoofenere;#depremoldu;#MemurlarıBitirdiniz,2025-08-26T08:41:37.000Z,2025-08-26T10:28:21+0000,0,0,0,
https://x.com/iActress_360/status/1960261335083893115,1960261335083893115,iActress_360,https://x.com/iActress_360,#EstherAnil #loveislandreunion #yks25 #Hearts2Hearts #lacasadealofoke #YKS2025Tercih #LaCasaDeLosFamososMx3 #ENHYPEN #DonBelle #emiamily #VxDodgers,#EstherAnil;#loveislandreunion;#yks25;#Hearts2Hearts;#lacasadealofoke;#YKS2025Tercih;#LaCasaDeLosFamososMx3;#ENHYPEN;#DonBelle;#emiamily;#VxDodgers,2025-08-26T08:41:36.000Z,2025-08-26T10:28:21+0000,1,0,0,
https://x.com/iActress_360/status/1960261241311555680,1960261241311555680,iActress_360,https://x.com/iActress_360,#EstherAnil #loveislandreunion #yks25 #Hearts2Hearts #lacasadealofoke #YKS2025Tercih #LaCasaDeLosFamososMx3 #ENHYPEN #DonBelle #emiamily #VxDodgers,#EstherAnil;#loveislandreunion;#yks25;#Hearts2Hearts;#lacasadealofoke;#YKS2025Tercih;#LaCasaDeLosFamososMx3;#ENHYPEN;#DonBelle;#emiamily;#VxDodgers,2025-08-26T08:41:14.000Z,2025-08-26T10:28:23+0000,1,0,0,
https://x.com/iActress_360/status/1960261196893876509,1960261196893876509,iActress_360,https://x.com/iActress_360,#EstherAnil #loveislandreunion #yks25 #Hearts2Hearts #lacasadealofoke #YKS2025Tercih #LaCasaDeLosFamososMx3 #ENHYPEN #DonBelle #emiamily #VxDodgers,#EstherAnil;#loveislandreunion;#yks25;#Hearts2Hearts;#lacasadealofoke;#YKS2025Tercih;#LaCasaDeLosFamososMx3;#ENHYPEN;#DonBelle;#emiamily;#VxDodgers,2025-08-26T08:41:03.000Z,2025-08-26T10:28:25+0000,1,0,0,
https://x.com/iActress_360/status/1960260997337235823,1960260997337235823,iActress_360,https://x.com/iActress_360,#AvneetKaur #loveislandreunion #yks25 #Hearts2Hearts #lacasadealofoke #YKS2025Tercih #LaCasaDeLosFamososMx3 #ENHYPEN #DonBelle #emiamily #VxDodgers,#AvneetKaur;#loveislandreunion;#yks25;#Hearts2Hearts;#lacasadealofoke;#YKS2025Tercih;#LaCasaDeLosFamososMx3;#ENHYPEN;#DonBelle;#emiamily;#VxDodgers,2025-08-26T08:40:16.000Z,2025-08-26T10:28:25+0000,1,0,0,
https://x.com/iActress_360/status/1960260911828185210,1960260911828185210,iActress_360,https://x.com/iActress_360,#EeshaRebba #loveislandreunion #yks25 #Hearts2Hearts #lacasadealofoke #YKS2025Tercih #LaCasaDeLosFamososMx3 #ENHYPEN #DonBelle #emiamily #VxDodgers,#EeshaRebba;#loveislandreunion;#yks25;#Hearts2Hearts;#lacasadealofoke;#YKS2025Tercih;#LaCasaDeLosFamososMx3;#ENHYPEN;#DonBelle;#emiamily;#VxDodgers,2025-08-26T08:39:55.000Z,2025-08-26T10:28:26+0000,1,0,0,
https://x.com/iActress_360/status/1960260667052622280,1960260667052622280,iActress_360,https://x.com/iActress_360,#TriptiDimri #loveislandreunion #yks25 #Hearts2Hearts #lacasadealofoke #YKS2025Tercih #LaCasaDeLosFamososMx3 #ENHYPEN #DonBelle #emiamily #VxDodgers,#TriptiDimri;#loveislandreunion;#yks25;#Hearts2Hearts;#lacasadealofoke;#YKS2025Tercih;#LaCasaDeLosFamososMx3;#ENHYPEN;#DonBelle;#emiamily;#VxDodgers,2025-08-26T08:38:57.000Z,2025-08-26T10:28:26+0000,1,0,0,
https://x.com/EyllNurelik4/status/1960260590674358462,1960260590674358462,EyllNurelik4,https://x.com/EyllNurelik4,Hocam ben hakkımı helal etmiyorum #yks25 #yks2025,#yks25;#yks2025,2025-08-26T08:38:39.000Z,2025-08-26T10:28:26+0000,1,1,0,
https://x.com/iActress_360/status/1960259806591160795,1960259806591160795,iActress_360,https://x.com/iActress_360,#AvneetKaur #loveislandreunion #yks25 #Hearts2Hearts #lacasadealofoke #YKS2025Tercih #LaCasaDeLosFamososMx3 #ENHYPEN #DonBelle #emiamily #VxDodgers,#AvneetKaur;#loveislandreunion;#yks25;#Hearts2Hearts;#lacasadealofoke;#YKS2025Tercih;#LaCasaDeLosFamososMx3;#ENHYPEN;#DonBelle;#emiamily;#VxDodgers,2025-08-26T08:35:32.000Z,2025-08-26T10:28:28+0000,1,0,0,
https://x.com/whitehatforge/status/1960259776341790842,1960259776341790842,whitehatforge,https://x.com/whitehatforge,"Book session and Pay before service !!!!#buysnaphack 
Pay before service only
#snapchatleak #easymoney #purchasesnaphack #Trump
#WWERaw                             #hack #snaphack #buyingcontent #Iran.#monkeyappleak #yks25 #Crypto https://t.me/White_techaid",#snapchatleak;#easymoney;#purchasesnaphack;#Trump;#WWERaw;#hack;#snaphack;#buyingcontent;#Iran.#monkeyappleak;#yks25;#Crypto,2025-08-26T08:35:25.000Z,2025-08-26T10:28:29+0000,0,0,0,
https://x.com/Bergwinky/status/1960259733064987123,1960259733064987123,Bergwinky,https://x.com/Bergwinky,"Let's get excited because TGE is on the way! 

#Typus100xChallenge #Uominiedonne #Shailenzo #Tommavi #heleviercoppiaforzata #sstvi #zelena #yulioli #BBNaija #yks25 #ゴンチャの新作 #bbtvi",#Typus100xChallenge;#Uominiedonne;#Shailenzo;#Tommavi;#heleviercoppiaforzata;#sstvi;#zelena;#yulioli;#BBNaija;#yks25;#ゴンチャの新作;#bbtvi,2025-08-26T08:35:14.000Z,2025-08-26T10:28:29+0000,0,0,0,
https://x.com/iActress_360/status/1960259727297785856,1960259727297785856,iActress_360,https://x.com/iActress_360,#AvneetKaur #loveislandreunion #yks25 #Hearts2Hearts #lacasadealofoke #YKS2025Tercih #LaCasaDeLosFamososMx3 #ENHYPEN #DonBelle #emiamily #VxDodgers,#AvneetKaur;#loveislandreunion;#yks25;#Hearts2Hearts;#lacasadealofoke;#YKS2025Tercih;#LaCasaDeLosFamososMx3;#ENHYPEN;#DonBelle;#emiamily;#VxDodgers,2025-08-26T08:35:13.000Z,2025-08-26T10:28:30+0000,1,0,0,
https://x.com/iActress_360/status/1960259584188399971,1960259584188399971,iActress_360,https://x.com/iActress_360,#AvneetKaur #loveislandreunion #yks25 #Hearts2Hearts #lacasadealofoke #YKS2025Tercih #LaCasaDeLosFamososMx3 #ENHYPEN #DonBelle #emiamily #VxDodgers,#AvneetKaur;#loveislandreunion;#yks25;#Hearts2Hearts;#lacasadealofoke;#YKS2025Tercih;#LaCasaDeLosFamososMx3;#ENHYPEN;#DonBelle;#emiamily;#VxDodgers,2025-08-26T08:34:39.000Z,2025-08-26T10:28:30+0000,1,0,0,
https://x.com/iActress_360/status/1960259502160191515,1960259502160191515,iActress_360,https://x.com/iActress_360,#AvneetKaur #loveislandreunion #yks25 #Hearts2Hearts #lacasadealofoke #YKS2025Tercih #LaCasaDeLosFamososMx3 #ENHYPEN #DonBelle #emiamily #VxDodgers,#AvneetKaur;#loveislandreunion;#yks25;#Hearts2Hearts;#lacasadealofoke;#YKS2025Tercih;#LaCasaDeLosFamososMx3;#ENHYPEN;#DonBelle;#emiamily;#VxDodgers,2025-08-26T08:34:19.000Z,2025-08-26T10:28:30+0000,1,0,0,
https://x.com/hakanbirol/status/1960259495067574756,1960259495067574756,hakanbirol,https://x.com/hakanbirol,"Gözü hedefte olanın, kulağı gürültüde olmaz.

#yks25 #yks2025",#yks25;#yks2025,2025-08-26T08:34:18.000Z,2025-08-26T10:28:31+0000,2,0,0,
https://x.com/iActress_360/status/1960259466693075171,1960259466693075171,iActress_360,https://x.com/iActress_360,#AvneetKaur #loveislandreunion #yks25 #Hearts2Hearts #lacasadealofoke #YKS2025Tercih #LaCasaDeLosFamososMx3 #ENHYPEN #DonBelle #emiamily #VxDodgers,#AvneetKaur;#loveislandreunion;#yks25;#Hearts2Hearts;#lacasadealofoke;#YKS2025Tercih;#LaCasaDeLosFamososMx3;#ENHYPEN;#DonBelle;#emiamily;#VxDodgers,2025-08-26T08:34:11.000Z,2025-08-26T10:28:31+0000,1,0,0,
https://x.com/james_abig38141/status/1960258139854377027,1960258139854377027,james_abig38141,https://x.com/james_abig38141,"If confusion was a person, Victory lemme o
I like listening to Convo between faith and Dede but there rarely show them.
#bbnaija
#BBNaija10 
#BBNaijaseason10 
#yks2025 
#LoveIslandUSA 
#DesafioDelSigloXXI 
#yks25 
#RIIZE 
#LoveIsland 
#Hearts2Hearts 
#หมอบีทูตสื่อวิญญาณ",#bbnaija;#BBNaija10;#BBNaijaseason10;#yks2025;#LoveIslandUSA;#DesafioDelSigloXXI;#yks25;#RIIZE;#LoveIsland;#Hearts2Hearts;#หมอบีทูตสื่อวิญญาณ,2025-08-26T08:28:55.000Z,2025-08-26T10:28:33+0000,0,0,0,
https://x.com/bogazmedya/status/1960258034380214559,1960258034380214559,bogazmedya,https://x.com/bogazmedya,"Çanakkaleli sporculardan madalya https://bogazgazetesi.com.tr/canakkaleli-sporculardan-madalya… 

#salı #yks2025 #yks25 #PolisleriDuyun #BüyükTaarruzGalatasaray Mesut Süre Tebrikler #MalazgirtZaferi Mustafa Kemal Atatürk Sayın",#salı;#yks2025;#yks25;#PolisleriDuyun;#BüyükTaarruzGalatasaray;#MalazgirtZaferi,2025-08-26T08:28:29.000Z,2025-08-26T10:28:33+0000,0,0,0,
https://x.com/bogazmedya/status/1960258005477347583,1960258005477347583,bogazmedya,https://x.com/bogazmedya,"Çanakkaleli sporculardan başarı https://bogazgazetesi.com.tr/canakkaleli-sporculardan-basari… 

#salı #yks2025 #yks25 #PolisleriDuyun #BüyükTaarruzGalatasaray Mesut Süre Tebrikler #MalazgirtZaferi Mustafa Kemal Atatürk Sayın",#salı;#yks2025;#yks25;#PolisleriDuyun;#BüyükTaarruzGalatasaray;#MalazgirtZaferi,2025-08-26T08:28:22.000Z,2025-08-26T10:28:33+0000,0,0,0,
https://x.com/Curriefb/status/1960257914548924452,1960257914548924452,Curriefb,https://x.com/Curriefb,"A great way to start a new day 

#LUFC #zzzero #beonnnie #BBNaija  #LaCasaDeLosFamososMx #BB27 #Web3 #gehgehuniversity #PremierLeague #yks25 #summersonicbkk2025 #LYKN #LoveIslandUSA 
#depremoldu #VxDodgers",#LUFC;#zzzero;#beonnnie;#BBNaija;#LaCasaDeLosFamososMx;#BB27;#Web3;#gehgehuniversity;#PremierLeague;#yks25;#summersonicbkk2025;#LYKN;#LoveIslandUSA;#depremoldu;#VxDodgers,2025-08-26T08:28:01.000Z,2025-08-26T10:28:34+0000,0,0,0,
https://x.com/birgaripserr/status/1960257714702971362,1960257714702971362,birgaripserr,https://x.com/birgaripserr,"ChatGPT ile Dosta Doğru.. 
Günlük rutinlerim rüya tabiri, kahve falı, astroloji yorumları yaptırıp bıktıracağım az kaldı.. #yks25 #yks2025 #sınav",#yks25;#yks2025;#sınav,2025-08-26T08:27:13.000Z,2025-08-26T10:28:34+0000,0,0,0,
https://x.com/Sikandar1290/status/1960257105753223229,1960257105753223229,Sikandar1290,https://x.com/Sikandar1290,"سیلاب کی تباہ کاریوں نے ہزاروں خاندان بے گھر کر دیے، وزیراعظم شہباز شریف نے فوری ریلیف اور بحالی کے اقدامات شروع کیے تاکہ متاثرہ عوام کو سہارا مل سکے۔ اس کے برعکس خیبرپختونخوا کی حکومت نااہلی اور بے حسی کا شکار رہی، جہاں متاثرین آج بھی امداد کے انتظار میں ہیں۔
#yks25",#yks25,2025-08-26T08:24:48.000Z,2025-08-26T10:28:34+0000,1,0,0,
https://x.com/prepre_16/status/1960256719419769289,1960256719419769289,prepre_16,https://x.com/prepre_16,"Let's get excited because TGE is on the way! 

#Typus100xChallenge #Uominiedonne #Shailenzo #BBNaija10 #Tommavi #heleviercoppiaforzata #sstvi #zelena #yulioli #BBNaija #yks25 #ゴンチャの新作 #bbtvi",#Typus100xChallenge;#Uominiedonne;#Shailenzo;#BBNaija10;#Tommavi;#heleviercoppiaforzata;#sstvi;#zelena;#yulioli;#BBNaija;#yks25;#ゴンチャの新作;#bbtvi,2025-08-26T08:23:16.000Z,2025-08-26T10:28:35+0000,0,0,0,
https://x.com/iActress_360/status/1960256712981488065,1960256712981488065,iActress_360,https://x.com/iActress_360,#NidhiAgerwal #loveislandreunion #yks25 #Hearts2Hearts #lacasadealofoke #YKS2025Tercih #LaCasaDeLosFamososMx3 #ENHYPEN #DonBelle #emiamily #VxDodgers,#NidhiAgerwal;#loveislandreunion;#yks25;#Hearts2Hearts;#lacasadealofoke;#YKS2025Tercih;#LaCasaDeLosFamososMx3;#ENHYPEN;#DonBelle;#emiamily;#VxDodgers,2025-08-26T08:23:14.000Z,2025-08-26T10:28:35+0000,1,0,0,
https://x.com/ozgunkocaeli/status/1960255487393325062,1960255487393325062,ozgunkocaeli,https://x.com/ozgunkocaeli,"Hayaller ve Şok Gerçekler: 2025 YKS https://ozgunkocaeli.com.tr/makale/26119258/yuksel-demirdas/hayaller-ve-sok-gercekler-2025-yks…

#yks #yks25 #yks2025 #yks25",#yks;#yks25;#yks2025;#yks25,2025-08-26T08:18:22.000Z,2025-08-26T10:28:37+0000,0,0,0,
https://x.com/ozgunkocaeli/status/1960255454128283781,1960255454128283781,ozgunkocaeli,https://x.com/ozgunkocaeli,"Hayaller ve Şok Gerçekler: 2025 YKS https://ozgunkocaeli.com.tr/makale/26119258/yuksel-demirdas/hayaller-ve-sok-gercekler-2025-yks…

#yks #yks25 #yks2025 #yks2025",#yks;#yks25;#yks2025;#yks2025,2025-08-26T08:18:14.000Z,2025-08-26T10:28:38+0000,0,0,0,
https://x.com/ozgunkocaeli/status/1960255413837877385,1960255413837877385,ozgunkocaeli,https://x.com/ozgunkocaeli,"Hayaller ve Şok Gerçekler: 2025 YKS https://ozgunkocaeli.com.tr/makale/26119258/yuksel-demirdas/hayaller-ve-sok-gercekler-2025-yks…

#yks #yks25 #yks2025 #BüyükTaarruz",#yks;#yks25;#yks2025;#BüyükTaarruz,2025-08-26T08:18:05.000Z,2025-08-26T10:28:38+0000,0,0,0,
https://x.com/MustafaErbaa60/status/1960255385085837450,1960255385085837450,MustafaErbaa60,https://x.com/MustafaErbaa60,"Sebebi;
Yıllardır kontenjanları artırıyor veya sabit bırakıyorlardı. Bu yıl bir çok bölümün kontejanı %30 ile %50 arası düştü. 

İstanbul Üniversitesi Veterinerlik kontenjanı bu yıl 120 den 70 e düştü.

#yks25 #sınav",#yks25;#sınav,2025-08-26T08:17:58.000Z,2025-08-26T10:28:38+0000,5,0,1,
https://x.com/ozgunkocaeli/status/1960255379691946364,1960255379691946364,ozgunkocaeli,https://x.com/ozgunkocaeli,"Hayaller ve Şok Gerçekler: 2025 YKS https://ozgunkocaeli.com.tr/makale/26119258/yuksel-demirdas/hayaller-ve-sok-gercekler-2025-yks…

#yks #yks25 #yks2025 #sınav",#yks;#yks25;#yks2025;#sınav,2025-08-26T08:17:56.000Z,2025-08-26T10:28:38+0000,0,0,0,
https://x.com/ozgunkocaeli/status/1960255342576566709,1960255342576566709,ozgunkocaeli,https://x.com/ozgunkocaeli,"Hayaller ve Şok Gerçekler: 2025 YKS https://ozgunkocaeli.com.tr/makale/26119258/yuksel-demirdas/hayaller-ve-sok-gercekler-2025-yks…

#yks #yks25 #yks2025 #depremoldu",#yks;#yks25;#yks2025;#depremoldu,2025-08-26T08:17:48.000Z,2025-08-26T10:28:38+0000,0,0,0,
